model,dataset,pooling,package,method,condition,parameter,est,se,ci_0.025,ci_0.1,ci_0.9,ci_0.975
koen2011_orig.eqn,Koen_2011.csv,complete,TreeBUGS,simple,Koen_2011,g,0.5161778016773718,0.014143350490735706,0.4899481114919572,0.498340770146608,0.5345242976374679,0.5451483147600509
koen2011_orig.eqn,Koen_2011.csv,complete,TreeBUGS,simple,Koen_2011,q_1,0.2651987919048862,0.012252019213693417,0.2414046276890272,0.24978589075128993,0.2809828651349595,0.2894427449635967
koen2011_orig.eqn,Koen_2011.csv,complete,TreeBUGS,simple,Koen_2011,q_2,0.48352617104056483,0.010638898059729581,0.4626703885786109,0.4699523386358886,0.4972088119687395,0.504248421166516
koen2011_orig.eqn,Koen_2011.csv,complete,TreeBUGS,simple,Koen_2011,q_6,0.3824059430173373,0.010874422636338662,0.36130561461855865,0.3685602206407231,0.3962217898911146,0.4038408278122302
koen2011_orig.eqn,Koen_2011.csv,complete,TreeBUGS,simple,Koen_2011,r_1,0.47585076193736214,0.01983515960428174,0.43809069538142564,0.45065172791243385,0.501561728660042,0.515740015965212
koen2011_orig.eqn,Koen_2011.csv,complete,TreeBUGS,simple,Koen_2011,r_2,0.781750522676294,0.02905233884920726,0.7271581254429607,0.7453534440604304,0.819166529113576,0.8413843211220394
koen2011_orig.eqn,Koen_2011.csv,complete,TreeBUGS,simple,Koen_2011,r_6,0.8634674339235057,0.01284740075290985,0.839180202235824,0.8472649237211645,0.8800673213184677,0.88962039605451
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait,Koen_2011,Dn,0.3283033391773649,0.0715139512776849,0.19890965000000002,0.24193849999999997,0.4260119,0.48293725000000004
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait,Koen_2011,Do,0.5747254709966216,0.05558958066769454,0.4441313,0.5030923,0.6405613,0.6753929000000001
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait,Koen_2011,g,0.5037578253040541,0.046824097991752245,0.42776387499999996,0.4520188,0.5633139,0.6233331
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait,Koen_2011,q_1,0.21840627957432432,0.0545468751634736,0.12124425000000001,0.15185369999999998,0.2884113,0.33727432500000004
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait,Koen_2011,q_2,0.5137597014189189,0.04143852117014512,0.434132975,0.46183989999999997,0.5685435999999999,0.5943335750000001
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait,Koen_2011,q_6,0.3224625370320946,0.07512443783902707,0.183356925,0.2285919,0.42073939999999993,0.47770072500000005
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait,Koen_2011,r_1,0.4863777804222973,0.08451867007409175,0.33514079999999996,0.38366639999999996,0.596311,0.66793535
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait,Koen_2011,r_2,0.8018428682939189,0.044450465986709105,0.67939165,0.7568923000000001,0.849387,0.87789505
